--------args----------
data_path: ../data/
file_name: search_param
data_name: multi
device: cuda:2
seed: 0
modes: 32
width: 64
n_layers: 8
output_dim: 100
size: 64
model_name: net-seed-0-K-4-modes-32-width-64-n_layers-8-output_dim-100-size-64-8_9_20_37_37
K: 4
batch_size: 20
val_size: 10
loss_mode: cn
rollout_DT: 0.2
lr: 0.005
weight_decay: 0.0
num_iterations: 20000
--------args----------

 params: 17.211 M
torch.Size([10, 64, 64, 51])
training loss 0 44.83034133911133
22 relative l_2 error 0.30264201760292053
23 relative l_2 error 0.3113952577114105
24 relative l_2 error 0.31976041197776794
25 relative l_2 error 0.3277546763420105
Mean Relative l_2 Error 0.1913188162073493
training loss 16600 0.47137582302093506
validation physics loss 16600 0.43545255064964294
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.015296566300094128
2 relative l_2 error 0.032584596425294876
3 relative l_2 error 0.050570614635944366
4 relative l_2 error 0.06865731626749039
5 relative l_2 error 0.08657358586788177
6 relative l_2 error 0.1041685938835144
7 relative l_2 error 0.12135135382413864
8 relative l_2 error 0.13806498050689697
9 relative l_2 error 0.15427277982234955
10 relative l_2 error 0.1699533760547638
11 relative l_2 error 0.18509480357170105
12 relative l_2 error 0.19969315826892853
13 relative l_2 error 0.21374908089637756
14 relative l_2 error 0.2272658795118332
15 relative l_2 error 0.24025021493434906
16 relative l_2 error 0.25271132588386536
17 relative l_2 error 0.2646605670452118
18 relative l_2 error 0.27611029148101807
19 relative l_2 error 0.28707486391067505
20 relative l_2 error 0.2975686490535736
21 relative l_2 error 0.307607501745224
22 relative l_2 error 0.3172079026699066
23 relative l_2 error 0.3263865113258362
24 relative l_2 error 0.3351611793041229
25 relative l_2 error 0.3435494601726532
Mean Relative l_2 Error 0.2006234061345458
training loss 16700 0.5861440896987915
validation physics loss 16700 0.4339348375797272
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.0152615150436759
2 relative l_2 error 0.032555945217609406
3 relative l_2 error 0.050576817244291306
4 relative l_2 error 0.06871958076953888
5 relative l_2 error 0.08670990914106369
6 relative l_2 error 0.10439590364694595
7 relative l_2 error 0.12168469280004501
8 relative l_2 error 0.1385175734758377
9 relative l_2 error 0.1548575907945633
10 relative l_2 error 0.17068201303482056
11 relative l_2 error 0.1859789341688156
12 relative l_2 error 0.2007438689470291
13 relative l_2 error 0.21497742831707
14 relative l_2 error 0.22868382930755615
15 relative l_2 error 0.2418692409992218
16 relative l_2 error 0.25454339385032654
17 relative l_2 error 0.2667180001735687
18 relative l_2 error 0.27840656042099
19 relative l_2 error 0.289623498916626
20 relative l_2 error 0.3003833293914795
21 relative l_2 error 0.31070250272750854
22 relative l_2 error 0.32059815526008606
23 relative l_2 error 0.3300882577896118
24 relative l_2 error 0.3391912579536438
25 relative l_2 error 0.3479258716106415
Mean Relative l_2 Error 0.20217582684010268
training loss 16800 0.5572439432144165
validation physics loss 16800 0.4318508505821228
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.014795662835240364
2 relative l_2 error 0.03151218965649605
3 relative l_2 error 0.04893522337079048
4 relative l_2 error 0.06648360937833786
5 relative l_2 error 0.08389192819595337
6 relative l_2 error 0.1010131761431694
7 relative l_2 error 0.11775791645050049
8 relative l_2 error 0.13406941294670105
9 relative l_2 error 0.1499108523130417
10 relative l_2 error 0.16526012122631073
11 relative l_2 error 0.18010547757148743
12 relative l_2 error 0.19444291293621063
13 relative l_2 error 0.20827257633209229
14 relative l_2 error 0.22159786522388458
15 relative l_2 error 0.23442590236663818
16 relative l_2 error 0.24676571786403656
17 relative l_2 error 0.25862789154052734
18 relative l_2 error 0.27002498507499695
19 relative l_2 error 0.2809705436229706
20 relative l_2 error 0.2914790213108063
21 relative l_2 error 0.301565557718277
22 relative l_2 error 0.31124651432037354
23 relative l_2 error 0.32053878903388977
24 relative l_2 error 0.3294598162174225
25 relative l_2 error 0.3380277156829834
Mean Relative l_2 Error 0.19604725517332555
training loss 16900 0.5306798219680786
validation physics loss 16900 0.4305262565612793
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.014711374416947365
2 relative l_2 error 0.031354870647192
3 relative l_2 error 0.04869581013917923
4 relative l_2 error 0.06616061925888062
5 relative l_2 error 0.08348740637302399
6 relative l_2 error 0.1005309447646141
7 relative l_2 error 0.11720199882984161
8 relative l_2 error 0.13344405591487885
9 relative l_2 error 0.14922168850898743
10 relative l_2 error 0.16451303660869598
11 relative l_2 error 0.17930500209331512
12 relative l_2 error 0.19359180331230164
13 relative l_2 error 0.20737324655056
14 relative l_2 error 0.22065186500549316
15 relative l_2 error 0.23343339562416077
16 relative l_2 error 0.24572551250457764
17 relative l_2 error 0.257538765668869
18 relative l_2 error 0.26888445019721985
19 relative l_2 error 0.2797757685184479
20 relative l_2 error 0.29022690653800964
21 relative l_2 error 0.30025285482406616
22 relative l_2 error 0.3098694384098053
23 relative l_2 error 0.319092720746994
24 relative l_2 error 0.32793933153152466
25 relative l_2 error 0.3364264667034149
Mean Relative l_2 Error 0.19517637334764004
training loss 17000 0.5464430451393127
validation physics loss 17000 0.4305655062198639
training loss 17100 0.6741831302642822
validation physics loss 17100 0.42988258600234985
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.016115481033921242
2 relative l_2 error 0.03426721319556236
3 relative l_2 error 0.053140997886657715
4 relative l_2 error 0.07213965058326721
5 relative l_2 error 0.09098776429891586
6 relative l_2 error 0.10953111946582794
7 relative l_2 error 0.12767505645751953
8 relative l_2 error 0.14536051452159882
9 relative l_2 error 0.1625499427318573
10 relative l_2 error 0.17922012507915497
11 relative l_2 error 0.19535687565803528
12 relative l_2 error 0.21095438301563263
13 relative l_2 error 0.22601211071014404
14 relative l_2 error 0.2405329793691635
15 relative l_2 error 0.2545226514339447
16 relative l_2 error 0.26798945665359497
17 relative l_2 error 0.28094419836997986
18 relative l_2 error 0.29339930415153503
19 relative l_2 error 0.30536800622940063
20 relative l_2 error 0.3168642222881317
21 relative l_2 error 0.3279036283493042
22 relative l_2 error 0.3385024070739746
23 relative l_2 error 0.34867748618125916
24 relative l_2 error 0.35844630002975464
25 relative l_2 error 0.36782699823379517
Mean Relative l_2 Error 0.21297155492007733
training loss 17200 0.5123419165611267
validation physics loss 17200 0.4286094605922699
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.015171942301094532
2 relative l_2 error 0.03225102648139
3 relative l_2 error 0.05005064234137535
4 relative l_2 error 0.06799612194299698
5 relative l_2 error 0.08582349121570587
6 relative l_2 error 0.10338471084833145
7 relative l_2 error 0.12058907002210617
8 relative l_2 error 0.13737788796424866
9 relative l_2 error 0.15371398627758026
10 relative l_2 error 0.16957367956638336
11 relative l_2 error 0.18494229018688202
12 relative l_2 error 0.19981305301189423
13 relative l_2 error 0.21418416500091553
14 relative l_2 error 0.22805777192115784
15 relative l_2 error 0.24143873155117035
16 relative l_2 error 0.2543339729309082
17 relative l_2 error 0.26675230264663696
18 relative l_2 error 0.27870461344718933
19 relative l_2 error 0.29020267724990845
20 relative l_2 error 0.3012596070766449
21 relative l_2 error 0.3118891417980194
22 relative l_2 error 0.322106271982193
23 relative l_2 error 0.3319258391857147
24 relative l_2 error 0.3413636386394501
25 relative l_2 error 0.3504360616207123
Mean Relative l_2 Error 0.20213370788842439
training loss 17300 0.7759019732475281
validation physics loss 17300 0.42753198742866516
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.015202367678284645
2 relative l_2 error 0.0323064960539341
3 relative l_2 error 0.05012890696525574
4 relative l_2 error 0.06809362024068832
5 relative l_2 error 0.08593394607305527
6 relative l_2 error 0.10350022464990616
7 relative l_2 error 0.12070024013519287
8 relative l_2 error 0.1374763548374176
9 relative l_2 error 0.15379229187965393
10 relative l_2 error 0.1696256697177887
11 relative l_2 error 0.18496282398700714
12 relative l_2 error 0.1997983604669571
13 relative l_2 error 0.21413174271583557
14 relative l_2 error 0.2279658317565918
15 relative l_2 error 0.2413066178560257
16 relative l_2 error 0.2541625201702118
17 relative l_2 error 0.2665436267852783
18 relative l_2 error 0.27846118807792664
19 relative l_2 error 0.2899281978607178
20 relative l_2 error 0.30095815658569336
21 relative l_2 error 0.3115657866001129
22 relative l_2 error 0.32176753878593445
23 relative l_2 error 0.3315797746181488
24 relative l_2 error 0.3410191237926483
25 relative l_2 error 0.35010358691215515
Mean Relative l_2 Error 0.20204059980809688
training loss 17400 0.6339640617370605
validation physics loss 17400 0.42621925473213196
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.011903299950063229
2 relative l_2 error 0.025462735444307327
3 relative l_2 error 0.039679743349552155
4 relative l_2 error 0.054050978273153305
5 relative l_2 error 0.06834796816110611
6 relative l_2 error 0.08244331181049347
7 relative l_2 error 0.09625987708568573
8 relative l_2 error 0.10974764823913574
9 relative l_2 error 0.1228751465678215
10 relative l_2 error 0.13562171161174774
11 relative l_2 error 0.1479744017124176
12 relative l_2 error 0.1599269062280655
13 relative l_2 error 0.171477273106575
14 relative l_2 error 0.18262624740600586
15 relative l_2 error 0.19337694346904755
16 relative l_2 error 0.20373408496379852
17 relative l_2 error 0.21370434761047363
18 relative l_2 error 0.22329579293727875
19 relative l_2 error 0.23251783847808838
20 relative l_2 error 0.24138061702251434
21 relative l_2 error 0.24989524483680725
22 relative l_2 error 0.2580728232860565
23 relative l_2 error 0.265925794839859
24 relative l_2 error 0.2734667956829071
25 relative l_2 error 0.28070852160453796
Mean Relative l_2 Error 0.16177904214709998
training loss 17500 0.630953311920166
validation physics loss 17500 0.42681053280830383
training loss 17600 0.5765963792800903
validation physics loss 17600 0.4258825480937958
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.01313044410198927
2 relative l_2 error 0.02799028716981411
3 relative l_2 error 0.04355001449584961
4 relative l_2 error 0.059286024421453476
5 relative l_2 error 0.07495757937431335
6 relative l_2 error 0.09042944759130478
7 relative l_2 error 0.10561883449554443
8 relative l_2 error 0.12047189474105835
9 relative l_2 error 0.13495340943336487
10 relative l_2 error 0.1490413248538971
11 relative l_2 error 0.162722647190094
12 relative l_2 error 0.1759907603263855
13 relative l_2 error 0.18884384632110596
14 relative l_2 error 0.20128226280212402
15 relative l_2 error 0.21330972015857697
16 relative l_2 error 0.22493243217468262
17 relative l_2 error 0.23615841567516327
18 relative l_2 error 0.24699611961841583
19 relative l_2 error 0.25745508074760437
20 relative l_2 error 0.26754698157310486
21 relative l_2 error 0.27728432416915894
22 relative l_2 error 0.28667977452278137
23 relative l_2 error 0.2957472801208496
24 relative l_2 error 0.3045012056827545
25 relative l_2 error 0.312956303358078
Mean Relative l_2 Error 0.17887345660477877
training loss 17700 0.6225001811981201
validation physics loss 17700 0.42504358291625977
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.013341933488845825
2 relative l_2 error 0.028352437540888786
3 relative l_2 error 0.04403414577245712
4 relative l_2 error 0.05986691638827324
5 relative l_2 error 0.07561378926038742
6 relative l_2 error 0.09114155918359756
7 relative l_2 error 0.10636887699365616
8 relative l_2 error 0.12124282121658325
9 relative l_2 error 0.13572899997234344
10 relative l_2 error 0.14980566501617432
11 relative l_2 error 0.16345956921577454
12 relative l_2 error 0.1766834557056427
13 relative l_2 error 0.1894758939743042
14 relative l_2 error 0.20183716714382172
15 relative l_2 error 0.2137707769870758
16 relative l_2 error 0.2252821922302246
17 relative l_2 error 0.23637865483760834
18 relative l_2 error 0.24706816673278809
19 relative l_2 error 0.2573605477809906
20 relative l_2 error 0.2672666013240814
21 relative l_2 error 0.2767976224422455
22 relative l_2 error 0.2859659790992737
23 relative l_2 error 0.2947848439216614
24 relative l_2 error 0.3032675087451935
25 relative l_2 error 0.31142765283584595
Mean Relative l_2 Error 0.17905295111238956
training loss 17800 0.8739606142044067
validation physics loss 17800 0.4261834919452667
training loss 17900 0.6878278851509094
validation physics loss 17900 0.425272673368454
training loss 18000 0.8520669937133789
validation physics loss 18000 0.42397943139076233
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.012414530850946903
2 relative l_2 error 0.02644978277385235
3 relative l_2 error 0.041166797280311584
4 relative l_2 error 0.05606333166360855
5 relative l_2 error 0.07091330736875534
6 relative l_2 error 0.08558612316846848
7 relative l_2 error 0.10000183433294296
8 relative l_2 error 0.11410833895206451
9 relative l_2 error 0.1278715878725052
10 relative l_2 error 0.14126895368099213
11 relative l_2 error 0.1542866975069046
12 relative l_2 error 0.16691648960113525
13 relative l_2 error 0.1791553944349289
14 relative l_2 error 0.19100414216518402
15 relative l_2 error 0.20246510207653046
16 relative l_2 error 0.21354253590106964
17 relative l_2 error 0.22424247860908508
18 relative l_2 error 0.234572172164917
19 relative l_2 error 0.24453984200954437
20 relative l_2 error 0.2541557848453522
21 relative l_2 error 0.2634309232234955
22 relative l_2 error 0.27237680554389954
23 relative l_2 error 0.28100451827049255
24 relative l_2 error 0.28932690620422363
25 relative l_2 error 0.29735660552978516
Mean Relative l_2 Error 0.16976883944123983
training loss 18100 0.556053102016449
validation physics loss 18100 0.42275935411453247
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.012208218686282635
2 relative l_2 error 0.025966515764594078
3 relative l_2 error 0.040386613458395004
4 relative l_2 error 0.05497661232948303
5 relative l_2 error 0.06951304525136948
6 relative l_2 error 0.08386781066656113
7 relative l_2 error 0.09796164929866791
8 relative l_2 error 0.11174314469099045
9 relative l_2 error 0.12517888844013214
10 relative l_2 error 0.13824692368507385
11 relative l_2 error 0.1509331464767456
12 relative l_2 error 0.16322970390319824
13 relative l_2 error 0.17513374984264374
14 relative l_2 error 0.18664591014385223
15 relative l_2 error 0.19776912033557892
16 relative l_2 error 0.20850788056850433
17 relative l_2 error 0.21886835992336273
18 relative l_2 error 0.22885826230049133
19 relative l_2 error 0.23848605155944824
20 relative l_2 error 0.24776144325733185
21 relative l_2 error 0.25669580698013306
22 relative l_2 error 0.2653009593486786
23 relative l_2 error 0.2735883295536041
24 relative l_2 error 0.28157028555870056
25 relative l_2 error 0.28926002979278564
Mean Relative l_2 Error 0.16570633847266436
training loss 18200 0.8253197073936462
validation physics loss 18200 0.4233859181404114
training loss 18300 0.7344928979873657
validation physics loss 18300 0.4224047064781189
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.012000690214335918
2 relative l_2 error 0.02553766407072544
3 relative l_2 error 0.03973476216197014
4 relative l_2 error 0.05410657078027725
5 relative l_2 error 0.06843354552984238
6 relative l_2 error 0.08258973807096481
7 relative l_2 error 0.09649714082479477
8 relative l_2 error 0.11010587215423584
9 relative l_2 error 0.12338292598724365
10 relative l_2 error 0.1363062709569931
11 relative l_2 error 0.14886049926280975
12 relative l_2 error 0.1610371321439743
13 relative l_2 error 0.17283277213573456
14 relative l_2 error 0.1842474490404129
15 relative l_2 error 0.19528332352638245
16 relative l_2 error 0.20594406127929688
17 relative l_2 error 0.216234490275383
18 relative l_2 error 0.22616086900234222
19 relative l_2 error 0.2357311248779297
20 relative l_2 error 0.24495498836040497
21 relative l_2 error 0.25384265184402466
22 relative l_2 error 0.2624046206474304
23 relative l_2 error 0.27065131068229675
24 relative l_2 error 0.2785945534706116
25 relative l_2 error 0.2862466871738434
Mean Relative l_2 Error 0.16366886857897042
training loss 18400 0.595935046672821
validation physics loss 18400 0.4217768907546997
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.012610048055648804
2 relative l_2 error 0.026756739243865013
3 relative l_2 error 0.0415651760995388
4 relative l_2 error 0.05654129013419151
5 relative l_2 error 0.07146056741476059
6 relative l_2 error 0.08619504421949387
7 relative l_2 error 0.10066751390695572
8 relative l_2 error 0.11482638120651245
9 relative l_2 error 0.1286381483078003
10 relative l_2 error 0.14208093285560608
11 relative l_2 error 0.15514078736305237
12 relative l_2 error 0.16780918836593628
13 relative l_2 error 0.1800830066204071
14 relative l_2 error 0.19196286797523499
15 relative l_2 error 0.20345138013362885
16 relative l_2 error 0.21455252170562744
17 relative l_2 error 0.2252715677022934
18 relative l_2 error 0.23561547696590424
19 relative l_2 error 0.24559319019317627
20 relative l_2 error 0.255215048789978
21 relative l_2 error 0.26449137926101685
22 relative l_2 error 0.27343329787254333
23 relative l_2 error 0.2820524275302887
24 relative l_2 error 0.29036080837249756
25 relative l_2 error 0.29837092757225037
Mean Relative l_2 Error 0.17058982871472836
training loss 18500 0.49305960536003113
validation physics loss 18500 0.4213032126426697
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.01203948725014925
2 relative l_2 error 0.025565359741449356
3 relative l_2 error 0.03974044695496559
4 relative l_2 error 0.05408480763435364
5 relative l_2 error 0.06838009506464005
6 relative l_2 error 0.08250368386507034
7 relative l_2 error 0.09638023376464844
8 relative l_2 error 0.109959177672863
9 relative l_2 error 0.1232074648141861
10 relative l_2 error 0.13610368967056274
11 relative l_2 error 0.1486331969499588
12 relative l_2 error 0.16078703105449677
13 relative l_2 error 0.1725621372461319
14 relative l_2 error 0.18395839631557465
15 relative l_2 error 0.19497738778591156
16 relative l_2 error 0.2056231051683426
17 relative l_2 error 0.2159002274274826
18 relative l_2 error 0.2258152961730957
19 relative l_2 error 0.23537634313106537
20 relative l_2 error 0.24459326267242432
21 relative l_2 error 0.2534761428833008
22 relative l_2 error 0.2620351314544678
23 relative l_2 error 0.270281583070755
24 relative l_2 error 0.27822715044021606
25 relative l_2 error 0.2858836054801941
Mean Relative l_2 Error 0.16344377774745225
training loss 18600 0.610722005367279
validation physics loss 18600 0.4220423400402069
training loss 18700 0.7533201575279236
validation physics loss 18700 0.42048701643943787
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.011122243478894234
2 relative l_2 error 0.023692380636930466
3 relative l_2 error 0.0368976928293705
4 relative l_2 error 0.05027890205383301
5 relative l_2 error 0.06362750381231308
6 relative l_2 error 0.07682623714208603
7 relative l_2 error 0.0898030549287796
8 relative l_2 error 0.1025114580988884
9 relative l_2 error 0.11492041498422623
10 relative l_2 error 0.1270095556974411
11 relative l_2 error 0.13876605033874512
12 relative l_2 error 0.15018121898174286
13 relative l_2 error 0.16125214099884033
14 relative l_2 error 0.1719788759946823
15 relative l_2 error 0.18236277997493744
16 relative l_2 error 0.192407488822937
17 relative l_2 error 0.2021177113056183
18 relative l_2 error 0.2114993780851364
19 relative l_2 error 0.2205599844455719
20 relative l_2 error 0.22930891811847687
21 relative l_2 error 0.2377559244632721
22 relative l_2 error 0.24591131508350372
23 relative l_2 error 0.2537856101989746
24 relative l_2 error 0.2613900601863861
25 relative l_2 error 0.2687365412712097
Mean Relative l_2 Error 0.1529881376773119
training loss 18800 0.6523851156234741
validation physics loss 18800 0.42077574133872986
training loss 18900 0.7200239896774292
validation physics loss 18900 0.42009201645851135
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.011107387952506542
2 relative l_2 error 0.023652778938412666
3 relative l_2 error 0.036826737225055695
4 relative l_2 error 0.05017581209540367
5 relative l_2 error 0.06349394470453262
6 relative l_2 error 0.07666487991809845
7 relative l_2 error 0.0896170511841774
8 relative l_2 error 0.10230384021997452
9 relative l_2 error 0.11469433456659317
10 relative l_2 error 0.12676846981048584
11 relative l_2 error 0.1385122537612915
12 relative l_2 error 0.14991748332977295
13 relative l_2 error 0.16098040342330933
14 relative l_2 error 0.17170123755931854
15 relative l_2 error 0.1820814460515976
16 relative l_2 error 0.19212427735328674
17 relative l_2 error 0.20183387398719788
18 relative l_2 error 0.21121540665626526
19 relative l_2 error 0.22027592360973358
20 relative l_2 error 0.22902479767799377
21 relative l_2 error 0.23747144639492035
22 relative l_2 error 0.24562552571296692
23 relative l_2 error 0.2534973919391632
24 relative l_2 error 0.2610977292060852
25 relative l_2 error 0.2684383690357208
Mean Relative l_2 Error 0.15276411209255458
training loss 19000 0.6882645487785339
validation physics loss 19000 0.4200511574745178
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.010669275186955929
2 relative l_2 error 0.02274782583117485
3 relative l_2 error 0.03545656427741051
4 relative l_2 error 0.04834701120853424
5 relative l_2 error 0.06121585890650749
6 relative l_2 error 0.07394834607839584
7 relative l_2 error 0.08647369593381882
8 relative l_2 error 0.09874585270881653
9 relative l_2 error 0.1107344850897789
10 relative l_2 error 0.12241988629102707
11 relative l_2 error 0.13378827273845673
12 relative l_2 error 0.14483153820037842
13 relative l_2 error 0.1555454283952713
14 relative l_2 error 0.16592977941036224
15 relative l_2 error 0.17598624527454376
16 relative l_2 error 0.1857176423072815
17 relative l_2 error 0.19512765109539032
18 relative l_2 error 0.2042212039232254
19 relative l_2 error 0.21300506591796875
20 relative l_2 error 0.22148780524730682
21 relative l_2 error 0.22967849671840668
22 relative l_2 error 0.23758654296398163
23 relative l_2 error 0.2452220767736435
24 relative l_2 error 0.25259509682655334
25 relative l_2 error 0.25971683859825134
Mean Relative l_2 Error 0.1476479394361377
training loss 19100 0.44570639729499817
validation physics loss 19100 0.419618159532547
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.011436271481215954
2 relative l_2 error 0.02433992363512516
3 relative l_2 error 0.03790103271603584
4 relative l_2 error 0.05165526270866394
5 relative l_2 error 0.0653914138674736
6 relative l_2 error 0.07898949831724167
7 relative l_2 error 0.09237460047006607
8 relative l_2 error 0.10549888759851456
9 relative l_2 error 0.11833091825246811
10 relative l_2 error 0.13084980845451355
11 relative l_2 error 0.14304137229919434
12 relative l_2 error 0.15489701926708221
13 relative l_2 error 0.16641227900981903
14 relative l_2 error 0.17758698761463165
15 relative l_2 error 0.18842315673828125
16 relative l_2 error 0.19892339408397675
17 relative l_2 error 0.20909123122692108
18 relative l_2 error 0.21893207728862762
19 relative l_2 error 0.22845359146595
20 relative l_2 error 0.23766446113586426
21 relative l_2 error 0.24657440185546875
22 relative l_2 error 0.25519314408302307
23 relative l_2 error 0.2635311186313629
24 relative l_2 error 0.2715993821620941
25 relative l_2 error 0.27940940856933594
Mean Relative l_2 Error 0.15826002571731806
training loss 19200 0.62162846326828
validation physics loss 19200 0.4191579520702362
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.012185806408524513
2 relative l_2 error 0.025850623846054077
3 relative l_2 error 0.0401783362030983
4 relative l_2 error 0.05468994379043579
5 relative l_2 error 0.06916675716638565
6 relative l_2 error 0.08348464220762253
7 relative l_2 error 0.09756673872470856
8 relative l_2 error 0.11136370897293091
9 relative l_2 error 0.12484221905469894
10 relative l_2 error 0.13798053562641144
11 relative l_2 error 0.15076397359371185
12 relative l_2 error 0.16318394243717194
13 relative l_2 error 0.17523661255836487
14 relative l_2 error 0.18692244589328766
15 relative l_2 error 0.19824282824993134
16 relative l_2 error 0.20920081436634064
17 relative l_2 error 0.2198011428117752
18 relative l_2 error 0.2300497144460678
19 relative l_2 error 0.2399546205997467
20 relative l_2 error 0.24952511489391327
21 relative l_2 error 0.25877097249031067
22 relative l_2 error 0.26770272850990295
23 relative l_2 error 0.2763311266899109
24 relative l_2 error 0.2846677005290985
25 relative l_2 error 0.2927245795726776
Mean Relative l_2 Error 0.16641550518572332
training loss 19300 0.5193557143211365
validation physics loss 19300 0.41880181431770325
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.01101995725184679
2 relative l_2 error 0.02344602905213833
3 relative l_2 error 0.036504995077848434
4 relative l_2 error 0.04974422603845596
5 relative l_2 error 0.06295865774154663
6 relative l_2 error 0.07603269070386887
7 relative l_2 error 0.08889460563659668
8 relative l_2 error 0.10149790346622467
9 relative l_2 error 0.11381204426288605
10 relative l_2 error 0.12581664323806763
11 relative l_2 error 0.1374979019165039
12 relative l_2 error 0.1488475799560547
13 relative l_2 error 0.15986156463623047
14 relative l_2 error 0.1705399602651596
15 relative l_2 error 0.1808842420578003
16 relative l_2 error 0.19089722633361816
17 relative l_2 error 0.20058272778987885
18 relative l_2 error 0.20994582772254944
19 relative l_2 error 0.21899352967739105
20 relative l_2 error 0.22773461043834686
21 relative l_2 error 0.23617874085903168
22 relative l_2 error 0.24433539807796478
23 relative l_2 error 0.2522145211696625
24 relative l_2 error 0.2598268687725067
25 relative l_2 error 0.267183780670166
Mean Relative l_2 Error 0.1518100893124938
training loss 19400 0.6003655195236206
validation physics loss 19400 0.41861894726753235
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.010685286484658718
2 relative l_2 error 0.022750994190573692
3 relative l_2 error 0.03544206917285919
4 relative l_2 error 0.04831153154373169
5 relative l_2 error 0.061156559735536575
6 relative l_2 error 0.07386260479688644
7 relative l_2 error 0.08635865896940231
8 relative l_2 error 0.09859950840473175
9 relative l_2 error 0.11055491119623184
10 relative l_2 error 0.12220489978790283
11 relative l_2 error 0.13353580236434937
12 relative l_2 error 0.1445397585630417
13 relative l_2 error 0.1552126705646515
14 relative l_2 error 0.16555452346801758
15 relative l_2 error 0.17556670308113098
16 relative l_2 error 0.18525202572345734
17 relative l_2 error 0.19461429119110107
18 relative l_2 error 0.20365861058235168
19 relative l_2 error 0.21239161491394043
20 relative l_2 error 0.22082185745239258
21 relative l_2 error 0.2289588451385498
22 relative l_2 error 0.23681198060512543
23 relative l_2 error 0.24439096450805664
24 relative l_2 error 0.2517063319683075
25 relative l_2 error 0.2587694525718689
Mean Relative l_2 Error 0.1472684982791543
training loss 19500 0.6018871665000916
validation physics loss 19500 0.41846463084220886
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.011377721093595028
2 relative l_2 error 0.024175340309739113
3 relative l_2 error 0.03761845454573631
4 relative l_2 error 0.05124559625983238
5 relative l_2 error 0.06484615057706833
6 relative l_2 error 0.07830077409744263
7 relative l_2 error 0.09153541177511215
8 relative l_2 error 0.10450243949890137
9 relative l_2 error 0.11716977506875992
10 relative l_2 error 0.12951627373695374
11 relative l_2 error 0.14152748882770538
12 relative l_2 error 0.15319493412971497
13 relative l_2 error 0.1645144671201706
14 relative l_2 error 0.17548619210720062
15 relative l_2 error 0.1861109584569931
16 relative l_2 error 0.19639186561107635
17 relative l_2 error 0.20633292198181152
18 relative l_2 error 0.2159394770860672
19 relative l_2 error 0.22521881759166718
20 relative l_2 error 0.23417985439300537
21 relative l_2 error 0.2428322285413742
22 relative l_2 error 0.2511855959892273
23 relative l_2 error 0.25925010442733765
24 relative l_2 error 0.2670367658138275
25 relative l_2 error 0.274556964635849
Mean Relative l_2 Error 0.15616186294704676
training loss 19600 0.7228811383247375
validation physics loss 19600 0.4186510145664215
training loss 19700 0.4365902245044708
validation physics loss 19700 0.41853395104408264
training loss 19800 0.6996643543243408
validation physics loss 19800 0.4183470606803894
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.01122587826102972
2 relative l_2 error 0.023862948641180992
3 relative l_2 error 0.03714142367243767
4 relative l_2 error 0.05060407519340515
5 relative l_2 error 0.06404254585504532
6 relative l_2 error 0.07733932882547379
7 relative l_2 error 0.0904209241271019
8 relative l_2 error 0.10324032604694366
9 relative l_2 error 0.11576604098081589
10 relative l_2 error 0.12797726690769196
11 relative l_2 error 0.13985970616340637
12 relative l_2 error 0.1514052003622055
13 relative l_2 error 0.16260948777198792
14 relative l_2 error 0.17347268760204315
15 relative l_2 error 0.18399575352668762
16 relative l_2 error 0.19418172538280487
17 relative l_2 error 0.2040344923734665
18 relative l_2 error 0.21355949342250824
19 relative l_2 error 0.2227638065814972
20 relative l_2 error 0.2316562980413437
21 relative l_2 error 0.24024668335914612
22 relative l_2 error 0.24854455888271332
23 relative l_2 error 0.2565600872039795
24 relative l_2 error 0.2643043100833893
25 relative l_2 error 0.27178868651390076
Mean Relative l_2 Error 0.15442414943128824
